1977,,,,,,,,,1978,,,,,,,,,1979,,,,,,,,,1980,,,,,,,
record_id,month,day,year,plot,species,sex,wgt,,record_id,month,day,year,plot,species,sex,wgt,,record_id,month,day,year,plot,species,sex,wgt,,record_id,month,day,year,plot,species,sex,wgt
,,,,,,,,,1060,7,7,1978,12,DM,M,43,,2108,10,24,1979,11,OT,M,18,,2827,3,22,1980,5,DM,F,51
,,,,,,,,,1061,7,7,1978,2,DM,F,46,,2109,10,24,1979,11,OT,M,19,,2828,4,17,1980,17,DM,M,23
,,,,,,,,,1062,7,7,1978,2,DM,F,43,,2110,10,24,1979,7,,,,,2829,4,17,1980,8,DS,M,135
,,,,,,,,,1063,7,7,1978,9,DS,F,86,,2111,10,24,1979,21,,,,,2830,4,17,1980,20,OL,F,36
,,,,,,,,,1064,7,7,1978,21,PF,M,8,,2112,10,25,1979,3,OL,F,32,,2831,4,17,1980,17,OT,M,15
,,,,,,,,,1065,7,7,1978,9,DM,M,34,,2113,10,25,1979,24,DS,F,122,,2832,4,17,1980,20,DS,F,155
,,,,,,,,,1066,7,7,1978,12,DS,M,106,,2114,10,25,1979,3,OL,M,36,,2833,4,17,1980,1,DM,M,19
,,,,,,,,,1067,7,7,1978,12,OT,F,22,,2115,10,25,1979,14,DS,F,133,,2834,4,17,1980,19,RM,M,10
,,,,,,,,,1068,7,7,1978,17,OL,F,29,,2116,10,25,1979,24,PE,M,19,,2835,4,17,1980,1,PF,F,7
,,,,,,,,,1069,7,7,1978,9,DS,F,98,,2117,10,25,1979,3,PF,M,7,,2836,4,17,1980,10,OT,F,10
,,,,,,,,,1070,7,7,1978,17,DO,M,33,,2118,10,25,1979,4,DS,M,130,,2837,4,17,1980,12,DS,M,132
,,,,,,,,,1071,7,7,1978,7,,,,,2119,10,25,1979,6,OT,F,23,,2838,4,17,1980,1,DS,M,145
,,,,,,,,,1072,7,7,1978,10,,,,,2120,10,25,1979,14,DM,M,,,2839,4,17,1980,12,DM,F,43
,,,,,,,,,1073,7,7,1978,19,,,,,2121,10,25,1979,15,OT,F,19,,2840,4,17,1980,9,DS,F,114
,,,,,,,,,1074,7,7,1978,23,,,,,2122,10,25,1979,2,DM,F,35,,2841,4,17,1980,22,DS,M,95
,,,,,,,,,1075,7,8,1978,13,DM,M,46,,2123,10,25,1979,5,DM,F,49,,2842,4,17,1980,11,DS,F,130
,,,,,,,,,1076,7,8,1978,15,PP,F,12,,2124,10,25,1979,24,DM,M,50,,2843,4,17,1980,12,DM,M,49
,,,,,,,,,1077,7,8,1978,4,DS,M,130,,2125,10,25,1979,13,DS,M,135,,2844,4,17,1980,19,RM,M,9
,,,,,,,,,1078,7,8,1978,15,PP,F,10,,2126,10,25,1979,4,DS,F,126,,2845,4,17,1980,8,DO,F,30
,,,,,,,,,1079,7,8,1978,18,DS,M,106,,2127,10,25,1979,15,PP,F,16,,2846,4,17,1980,9,DS,M,143
,,,,,,,,,1080,7,8,1978,14,DM,F,39,,2128,10,25,1979,14,DM,F,49,,2847,4,17,1980,12,DM,F,43
,,,,,,,,,1081,7,8,1978,14,NA,M,113,,2129,10,25,1979,5,OT,F,26,,2848,4,17,1980,10,RM,F,12
,,,,,,,,,1082,7,8,1978,1,DM,F,45,,2130,10,25,1979,13,DM,M,47,,2849,4,17,1980,12,DM,M,55
,,,,,,,,,1083,7,8,1978,3,NA,F,115,,2131,10,25,1979,2,DM,F,47,,2850,4,17,1980,22,DS,M,140
,,,,,,,,,1084,7,8,1978,4,DM,F,36,,2132,10,25,1979,5,OT,M,23,,2851,4,17,1980,17,DO,M,49
,,,,,,,,,1085,7,8,1978,18,DM,M,24,,2133,10,25,1979,2,NA,F,274,,2852,4,17,1980,17,OL,F,33
,,,,,,,,,1086,7,8,1978,14,DS,F,120,,2134,10,25,1979,18,DS,M,127,,2853,4,17,1980,1,PP,F,12
,,,,,,,,,1087,7,8,1978,3,NA,M,190,,2135,10,25,1979,3,RM,M,7,,2854,4,17,1980,1,DS,M,122
,,,,,,,,,1088,7,8,1978,14,PP,M,10,,2136,10,25,1979,5,OT,F,21,,2855,4,17,1980,10,OT,M,10
,,,,,,,,,1089,7,8,1978,16,DM,M,48,,2137,10,25,1979,4,DM,M,49,,2856,4,17,1980,9,DS,F,108
,,,,,,,,,1090,7,8,1978,18,DM,F,29,,2138,10,25,1979,1,,,,,2857,4,17,1980,11,DS,F,92
,,,,,,,,,1091,7,8,1978,18,DS,F,131,,2139,10,25,1979,16,,,,,2858,4,17,1980,8,PF,M,8
,,,,,,,,,1092,7,8,1978,13,DM,F,34,,2140,11,17,1979,3,PE,F,24,,2859,4,17,1980,9,DM,M,48
,,,,,,,,,1093,7,8,1978,1,DS,M,101,,2141,11,17,1979,5,DM,F,30,,2860,4,17,1980,20,DS,M,125
,,,,,,,,,1094,7,8,1978,18,DM,F,37,,2142,11,17,1979,17,OT,M,20,,2861,4,17,1980,10,OL,F,32
,,,,,,,,,1095,7,8,1978,5,DM,F,47,,2143,11,17,1979,4,DM,M,40,,2862,4,17,1980,9,DS,M,104
,,,,,,,,,1096,7,8,1978,5,DS,M,133,,2144,11,17,1979,17,OT,M,22,,2863,4,17,1980,1,DM,M,51
,,,,,,,,,1097,7,8,1978,1,DS,M,63,,2145,11,17,1979,5,DM,F,49,,2864,4,17,1980,12,DM,F,43
,,,,,,,,,1098,7,8,1978,16,DM,M,46,,2146,11,17,1979,15,OT,F,22,,2865,4,17,1980,21,,,
,,,,,,,,,1099,7,8,1978,4,DS,F,81,,2147,11,17,1979,15,PF,M,6,,2866,4,17,1980,7,,,
,,,,,,,,,1100,7,8,1978,5,DS,M,71,,2148,11,17,1979,3,PE,M,17,,2867,4,17,1980,23,,,
,,,,,,,,,1101,7,8,1978,1,DS,F,65,,2149,11,17,1979,17,DM,M,48,,2868,4,18,1980,4,DM,M,49
,,,,,,,,,1102,7,8,1978,4,DS,F,80,,2150,11,17,1979,3,RM,M,7,,2869,4,18,1980,6,DS,M,141
,,,,,,,,,1103,7,8,1978,1,DS,F,130,,2151,11,17,1979,18,OT,F,22,,2870,4,18,1980,15,PF,F,8
,,,,,,,,,1104,7,8,1978,14,DM,F,47,,2152,11,17,1979,5,DM,M,26,,2871,4,18,1980,4,PF,M,7
,,,,,,,,,1105,7,8,1978,4,DS,F,118,,2153,11,17,1979,6,OT,F,23,,2872,4,18,1980,3,RM,M,10
,,,,,,,,,1106,7,8,1978,4,DS,M,91,,2154,11,17,1979,14,RM,F,9,,2873,4,18,1980,16,DM,M,48
,,,,,,,,,1107,8,4,1978,12,DS,F,120,,2155,11,17,1979,18,OL,M,31,,2874,4,18,1980,4,DS,M,131
,,,,,,,,,1108,8,4,1978,17,PE,M,19,,2156,11,17,1979,5,OT,M,23,,2875,4,18,1980,6,PF,M,8
,,,,,,,,,1109,8,4,1978,22,DM,M,45,,2157,11,17,1979,24,OT,F,21,,2876,4,18,1980,18,DS,M,74
,,,,,,,,,1110,8,4,1978,17,PE,F,14,,2158,11,17,1979,1,OT,F,24,,2877,4,18,1980,2,SS,,
,,,,,,,,,1111,8,4,1978,8,DS,F,122,,2159,11,17,1979,24,DS,F,124,,2878,4,18,1980,24,PE,M,21
,,,,,,,,,1112,8,4,1978,17,DM,M,37,,2160,11,17,1979,4,DM,M,50,,2879,4,18,1980,4,OL,F,35
,,,,,,,,,1113,8,4,1978,20,DM,F,36,,2161,11,17,1979,17,DS,M,130,,2880,4,18,1980,5,PF,M,8
,,,,,,,,,1114,8,4,1978,21,OT,,19,,2162,11,17,1979,18,DS,M,136,,2881,4,18,1980,3,PF,M,8
,,,,,,,,,1115,8,4,1978,12,DS,F,95,,2163,11,17,1979,2,OL,F,34,,2882,4,18,1980,24,DM,M,50
,,,,,,,,,1116,8,4,1978,12,PP,M,18,,2164,11,17,1979,3,PF,M,7,,2883,4,18,1980,2,PF,M,8
,,,,,,,,,1117,8,4,1978,20,OL,M,17,,2165,11,17,1979,1,DM,F,30,,2884,4,18,1980,15,OT,F,36
,,,,,,,,,1118,8,4,1978,17,DS,F,123,,2166,11,17,1979,15,OT,M,21,,2885,4,18,1980,13,DM,M,44
,,,,,,,,,1119,8,4,1978,12,NA,M,189,,2167,11,17,1979,2,PF,F,7,,2886,4,18,1980,14,DM,F,51
,,,,,,,,,1120,8,4,1978,11,DM,F,17,,2168,11,17,1979,4,DS,F,128,,2887,4,18,1980,16,OT,F,22
,,,,,,,,,1121,8,4,1978,17,DM,M,50,,2169,11,17,1979,18,OL,F,33,,2888,4,18,1980,18,DS,F,146
,,,,,,,,,1122,8,4,1978,11,DS,M,126,,2170,11,17,1979,14,DM,F,51,,2889,4,18,1980,24,DM,F,43
,,,,,,,,,1123,8,4,1978,17,DM,F,44,,2171,11,17,1979,1,PM,M,25,,2890,4,18,1980,3,RM,F,12
,,,,,,,,,1124,8,4,1978,21,PF,M,8,,2172,11,17,1979,17,OT,F,28,,2891,4,18,1980,24,DS,F,160
,,,,,,,,,1125,8,4,1978,12,DM,M,44,,2173,11,17,1979,18,OL,M,34,,2892,4,18,1980,4,OL,M,42
,,,,,,,,,1126,8,4,1978,20,PP,F,13,,2174,11,17,1979,14,NA,F,109,,2893,4,18,1980,18,DS,M,135
,,,,,,,,,1127,8,4,1978,9,DM,M,39,,2175,11,17,1979,5,DM,M,48,,2894,4,18,1980,24,RM,F,9
,,,,,,,,,1128,8,4,1978,22,DS,F,115,,2176,11,17,1979,2,DM,M,50,,2895,4,18,1980,5,DM,F,20
,,,,,,,,,1129,8,4,1978,17,DO,M,38,,2177,11,17,1979,14,DS,F,141,,2896,4,18,1980,13,DS,M,88
,,,,,,,,,1130,8,4,1978,17,DS,M,138,,2178,11,17,1979,2,OL,F,35,,2897,4,18,1980,4,DS,M,102
,,,,,,,,,1131,8,4,1978,20,NA,F,179,,2179,11,17,1979,3,PF,F,8,,2898,4,18,1980,14,DS,F,115
,,,,,,,,,1132,8,4,1978,19,PM,F,21,,2180,11,17,1979,24,DM,M,52,,2899,4,18,1980,15,PF,M,7
,,,,,,,,,1133,8,4,1978,12,DS,M,105,,2181,11,17,1979,2,DM,F,49,,2900,4,18,1980,2,PF,M,6
,,,,,,,,,1134,8,4,1978,11,DM,F,43,,2182,11,17,1979,5,DM,M,25,,2901,4,18,1980,2,DM,F,53
,,,,,,,,,1135,8,4,1978,21,PP,M,14,,2183,11,17,1979,2,OL,M,36,,2902,4,18,1980,2,DM,M,48
,,,,,,,,,1136,8,4,1978,12,DM,M,32,,2184,11,17,1979,2,NA,F,186,,2903,4,18,1980,13,OL,F,38
,,,,,,,,,1137,8,4,1978,8,DM,F,36,,2185,11,17,1979,24,RM,M,7,,2904,4,18,1980,18,NA,F,110
,,,,,,,,,1138,8,4,1978,9,DM,M,40,,2186,11,17,1979,17,DO,M,51,,2905,4,18,1980,15,PF,M,8
,,,,,,,,,1139,8,4,1978,11,DM,M,36,,2187,11,17,1979,1,OL,M,41,,2906,4,18,1980,2,DM,M,43
,,,,,,,,,1140,8,4,1978,19,PM,M,19,,2188,11,17,1979,13,DM,F,27,,2907,4,18,1980,14,DM,M,45
,,,,,,,,,1141,8,4,1978,9,DS,F,139,,2189,11,17,1979,14,DM,M,21,,2908,4,18,1980,4,DS,M,92
,,,,,,,,,1142,8,4,1978,21,OL,M,20,,2190,11,17,1979,6,PE,M,20,,2909,4,18,1980,4,DS,F,160
,,,,,,,,,1143,8,4,1978,11,DS,F,108,,2191,11,17,1979,17,NA,M,153,,2910,4,18,1980,13,DS,M,104
,,,,,,,,,1144,8,4,1978,19,OT,M,12,,2192,11,17,1979,16,,,,,2911,4,18,1980,13,DM,M,46
,,,,,,,,,1145,8,4,1978,12,DM,F,39,,2193,11,18,1979,7,PM,M,23,,2912,4,18,1980,5,DM,F,43
,,,,,,,,,1146,8,4,1978,17,NA,F,149,,2194,11,18,1979,7,DM,M,53,,2913,5,17,1980,1,DM,F,44
,,,,,,,,,1147,8,4,1978,10,,,,,2195,11,18,1979,7,DM,F,43,,2914,5,17,1980,10,OL,M,36
,,,,,,,,,1148,8,5,1978,6,DM,F,43,,2196,11,18,1979,7,OT,M,22,,2915,5,17,1980,17,DM,M,34
,,,,,,,,,1149,8,5,1978,16,DM,M,48,,2197,11,18,1979,8,DM,M,44,,2916,5,17,1980,22,SS,,
,,,,,,,,,1150,8,5,1978,18,DM,F,33,,2198,11,18,1979,8,DM,F,45,,2917,5,17,1980,24,DS,F,130
,,,,,,,,,1151,8,5,1978,2,DS,M,165,,2199,11,18,1979,8,DM,F,50,,2918,5,17,1980,12,DM,F,43
,,,,,,,,,1152,8,5,1978,13,DM,F,41,,2200,11,18,1979,8,DO,F,54,,2919,5,17,1980,11,DS,F,105
,,,,,,,,,1153,8,5,1978,18,DS,M,112,,2201,11,18,1979,8,DM,M,43,,2920,5,17,1980,9,OL,M,38
,,,,,,,,,1154,8,5,1978,4,DM,F,35,,2202,11,18,1979,9,DS,M,110,,2921,5,17,1980,24,PE,F,33
,,,,,,,,,1155,8,5,1978,6,DS,F,100,,2203,11,18,1979,9,DS,F,118,,2922,5,17,1980,24,DM,M,49
,,,,,,,,,1156,8,5,1978,18,DS,M,,,2204,11,18,1979,9,DM,F,41,,2923,5,17,1980,17,DO,M,51
,,,,,,,,,1157,8,5,1978,4,DM,F,34,,2205,11,18,1979,9,DM,M,49,,2924,5,17,1980,17,DS,,108
,,,,,,,,,1158,8,5,1978,5,DS,F,88,,2206,11,18,1979,10,OT,F,22,,2925,5,17,1980,11,DS,M,45
,,,,,,,,,1159,8,5,1978,2,DM,F,31,,2207,11,18,1979,10,DM,F,36,,2926,5,17,1980,20,DS,F,154
,,,,,,,,,1160,8,5,1978,14,DS,F,123,,2208,11,18,1979,11,DO,F,42,,2927,5,17,1980,24,NA,M,109
,,,,,,,,,1161,8,5,1978,6,PF,F,6,,2209,11,18,1979,11,OL,M,19,,2928,5,17,1980,11,PF,F,8
,,,,,,,,,1162,8,5,1978,5,DS,M,137,,2210,11,18,1979,11,OT,M,22,,2929,5,17,1980,12,DS,M,133
,,,,,,,,,1163,8,5,1978,18,DS,F,,,2211,11,18,1979,11,NA,F,122,,2930,5,17,1980,24,DM,F,41
,,,,,,,,,1164,8,5,1978,2,NA,M,199,,2212,11,18,1979,12,OL,M,29,,2931,5,17,1980,1,DS,M,148
,,,,,,,,,1165,8,5,1978,13,DS,F,,,2213,11,18,1979,12,DM,M,44,,2932,5,17,1980,1,NA,M,119
,,,,,,,,,1166,8,5,1978,4,DS,M,96,,2214,11,18,1979,12,DM,M,51,,2933,5,17,1980,9,DS,F,127
,,,,,,,,,1167,8,5,1978,18,DM,F,41,,2215,11,18,1979,12,DS,F,118,,2934,5,17,1980,9,DS,M,144
,,,,,,,,,1168,8,5,1978,15,NA,F,196,,2216,11,18,1979,13,NA,F,168,,2935,5,17,1980,22,DS,M,140
,,,,,,,,,1169,8,5,1978,1,DS,M,100,,2217,11,18,1979,13,DM,M,36,,2936,5,17,1980,12,DM,F,40
,,,,,,,,,1170,8,5,1978,6,DM,M,40,,2218,11,18,1979,14,DM,M,46,,2937,5,17,1980,22,DS,F,78
,,,,,,,,,1171,8,5,1978,1,DS,,130,,2219,11,18,1979,14,DM,F,43,,2938,5,17,1980,22,DS,M,104
,,,,,,,,,1172,8,5,1978,6,DS,F,98,,2220,11,18,1979,15,DM,M,46,,2939,5,17,1980,9,DS,F,72
,,,,,,,,,1173,8,5,1978,13,DM,F,34,,2221,11,18,1979,15,DM,F,45,,2940,5,17,1980,17,DS,M,142
,,,,,,,,,1174,8,5,1978,13,OL,F,29,,2222,11,18,1979,15,DM,F,42,,2941,5,17,1980,12,DM,M,53
,,,,,,,,,1175,8,5,1978,16,OL,M,,,2223,11,18,1979,16,OT,M,19,,2942,5,17,1980,1,PP,M,17
,,,,,,,,,1176,8,5,1978,18,DM,F,36,,2224,11,18,1979,16,DM,M,43,,2943,5,17,1980,9,DS,M,113
,,,,,,,,,1177,8,5,1978,14,DM,M,36,,2225,11,18,1979,16,DM,M,46,,2944,5,17,1980,9,DS,F,73
,,,,,,,,,1178,8,5,1978,16,DM,M,49,,2226,11,18,1979,17,OL,F,29,,2945,5,17,1980,17,OT,F,28
,,,,,,,,,1179,8,5,1978,18,DM,M,30,,2227,11,18,1979,17,DS,F,134,,2946,5,17,1980,20,DS,M,120
,,,,,,,,,1180,8,5,1978,4,DS,F,83,,2228,11,18,1979,18,OL,F,31,,2947,5,17,1980,1,DS,M,102
,,,,,,,,,1181,8,5,1978,15,PP,F,14,,2229,11,18,1979,18,DM,F,40,,2948,5,17,1980,12,DM,M,29
,,,,,,,,,1182,8,5,1978,1,DS,F,88,,2230,11,18,1979,19,DM,M,53,,2949,5,17,1980,9,DS,F,138
,,,,,,,,,1183,8,5,1978,2,DM,F,47,,2231,11,18,1979,19,NA,F,122,,2950,5,17,1980,17,DO,F,53
,,,,,,,,,1184,8,5,1978,14,DM,F,43,,2232,11,18,1979,19,DM,M,48,,2951,5,17,1980,24,DM,F,27
,,,,,,,,,1185,8,5,1978,1,DS,F,136,,2233,11,18,1979,19,DM,M,54,,2952,5,17,1980,20,NA,M,207
,,,,,,,,,1186,8,5,1978,4,DS,F,82,,2234,11,18,1979,20,DM,F,45,,2953,5,17,1980,1,PP,F,19
,,,,,,,,,1187,8,5,1978,16,OL,F,33,,2235,11,18,1979,20,OT,M,20,,2954,5,17,1980,20,DS,M,78
,,,,,,,,,1188,8,5,1978,1,DS,M,70,,2236,11,18,1979,20,OT,M,24,,2955,5,17,1980,24,DM,M,30
,,,,,,,,,1189,8,5,1978,4,DS,F,119,,2237,11,18,1979,21,DM,F,48,,2956,5,17,1980,12,DM,M,31
,,,,,,,,,1190,8,5,1978,13,OL,M,,,2238,11,18,1979,22,OT,M,23,,2957,5,17,1980,19,,,
,,,,,,,,,1191,8,5,1978,5,DS,F,115,,2239,11,18,1979,23,OT,M,22,,2958,5,17,1980,21,,,
,,,,,,,,,1192,8,5,1978,3,,,,,2240,11,18,1979,23,OT,F,23,,2959,5,17,1980,7,,,
,,,,,,,,,1193,8,5,1978,7,,,,,2241,11,18,1979,24,DM,M,42,,2960,5,17,1980,23,,,
,,,,,,,,,1194,8,5,1978,23,,,,,2242,11,18,1979,20,DM,F,41,,2961,5,18,1980,13,DS,M,97
,,,,,,,,,1195,9,3,1978,11,DM,M,,,2243,11,18,1979,11,DS,M,134,,2962,5,18,1980,18,DS,M,84
,,,,,,,,,1196,9,3,1978,17,OL,F,33,,2244,11,18,1979,11,DM,M,48,,2963,5,18,1980,5,DM,M,45
,,,,,,,,,1197,9,3,1978,12,NA,F,158,,2245,11,18,1979,8,OL,M,36,,2964,5,18,1980,18,DS,F,68
,,,,,,,,,1198,9,3,1978,17,DM,M,46,,2246,11,18,1979,9,DO,M,44,,2965,5,18,1980,4,DM,M,49
,,,,,,,,,1199,9,3,1978,12,DS,M,107,,2247,11,18,1979,12,NA,F,217,,2966,5,18,1980,15,PF,M,7
,,,,,,,,,1200,9,3,1978,11,DS,M,126,,2248,11,18,1979,8,DO,M,50,,2967,5,18,1980,15,PF,M,7
,,,,,,,,,1201,9,3,1978,12,PP,M,19,,2249,11,18,1979,21,PF,M,8,,2968,5,18,1980,8,OL,F,24
,,,,,,,,,1202,9,3,1978,7,PE,F,24,,2250,11,18,1979,20,DS,F,154,,2969,5,18,1980,18,DS,F,154
,,,,,,,,,1203,9,3,1978,11,DM,F,45,,2251,11,18,1979,22,DS,M,141,,2970,5,18,1980,18,DM,M,48
,,,,,,,,,1204,9,3,1978,12,NA,M,189,,2252,11,18,1979,11,DM,F,42,,2971,5,18,1980,4,DS,M,104
,,,,,,,,,1205,9,3,1978,8,DS,F,122,,2253,11,18,1979,8,OL,F,35,,2972,5,18,1980,13,DM,M,43
,,,,,,,,,1206,9,3,1978,20,DM,F,39,,2254,11,18,1979,22,DS,F,143,,2973,5,18,1980,15,OL,F,39
,,,,,,,,,1207,9,3,1978,12,DM,F,31,,2255,11,18,1979,11,RM,F,9,,2974,5,18,1980,13,PF,M,6
,,,,,,,,,1208,9,3,1978,11,DM,M,30,,2256,11,18,1979,11,DM,F,39,,2975,5,18,1980,2,DM,M,43
,,,,,,,,,1209,9,3,1978,12,DS,F,124,,2257,11,18,1979,12,DS,,133,,2976,5,18,1980,18,DS,F,72
,,,,,,,,,1210,9,3,1978,8,DO,M,54,,2258,11,18,1979,19,RM,F,11,,2977,5,18,1980,5,DM,F,30
,,,,,,,,,1211,9,3,1978,9,DS,F,133,,2259,11,18,1979,8,DM,M,39,,2978,5,18,1980,2,OL,M,39
,,,,,,,,,1212,9,3,1978,17,DS,F,122,,2260,11,18,1979,11,PP,M,16,,2979,5,18,1980,5,DS,F,79
,,,,,,,,,1213,9,3,1978,22,DS,F,110,,2261,11,18,1979,9,DM,M,46,,2980,5,18,1980,4,DS,M,133
,,,,,,,,,1214,9,3,1978,21,PF,M,7,,2262,11,18,1979,12,DM,F,50,,2981,5,18,1980,2,DM,F,56
,,,,,,,,,1215,9,3,1978,17,DM,M,52,,2263,11,18,1979,23,PE,F,18,,2982,5,18,1980,6,DS,M,138
,,,,,,,,,1216,9,3,1978,17,DM,M,49,,2264,11,18,1979,9,DS,F,103,,2983,5,18,1980,13,DS,M,99
,,,,,,,,,1217,9,3,1978,20,PF,M,8,,2265,11,18,1979,12,DM,M,46,,2984,5,18,1980,8,DS,M,134
,,,,,,,,,1218,9,3,1978,7,PE,M,19,,2266,11,18,1979,20,DM,M,49,,2985,5,18,1980,14,DS,F,102
,,,,,,,,,1219,9,3,1978,9,DM,M,43,,2267,11,18,1979,19,PE,M,21,,2986,5,18,1980,18,DS,M,134
,,,,,,,,,1220,9,3,1978,20,NA,F,181,,2268,11,18,1979,11,DM,M,36,,2987,5,18,1980,14,DM,M,43
,,,,,,,,,1221,9,3,1978,11,PP,F,14,,2269,11,18,1979,10,,,,,2988,5,18,1980,14,DM,F,48
,,,,,,,,,1222,9,3,1978,11,OT,M,24,,2270,11,18,1979,7,,,,,2989,5,18,1980,15,PF,F,8
,,,,,,,,,1223,9,3,1978,22,DS,F,128,,,,,,,,,,,2990,5,18,1980,3,PF,F,7
,,,,,,,,,1224,9,3,1978,17,DS,M,136,,,,,,,,,,,2991,5,18,1980,13,DM,M,47
,,,,,,,,,1225,9,3,1978,9,DS,F,100,,,,,,,,,,,2992,5,18,1980,14,NA,F,189
,,,,,,,,,1226,9,3,1978,17,DM,F,44,,,,,,,,,,,2993,5,18,1980,8,DO,F,43
,,,,,,,,,1227,9,3,1978,11,PP,M,13,,,,,,,,,,,2994,5,18,1980,18,NA,M,73
,,,,,,,,,1228,9,3,1978,8,DM,F,40,,,,,,,,,,,2995,5,18,1980,4,DS,M,86
,,,,,,,,,1229,9,3,1978,9,DM,M,41,,,,,,,,,,,2996,5,18,1980,4,DS,M,105
,,,,,,,,,1230,9,3,1978,19,PF,M,6,,,,,,,,,,,2997,5,18,1980,16,DM,M,45
,,,,,,,,,1231,9,3,1978,20,DS,M,127,,,,,,,,,,,2998,5,18,1980,4,DS,F,123
,,,,,,,,,1232,9,3,1978,9,PF,M,7,,,,,,,,,,,2999,5,18,1980,14,NA,M,98
,,,,,,,,,1233,9,3,1978,21,OL,M,24,,,,,,,,,,,3000,5,18,1980,2,NA,F,87
,,,,,,,,,1234,9,3,1978,8,DS,F,134,,,,,,,,,,,3001,5,18,1980,18,NA,F,75
,,,,,,,,,1235,9,3,1978,11,OT,F,20,,,,,,,,,,,3002,5,18,1980,2,NA,F,174
,,,,,,,,,1236,9,3,1978,21,PP,M,15,,,,,,,,,,,3003,5,18,1980,5,DM,F,50
,,,,,,,,,1237,9,3,1978,17,OT,M,,,,,,,,,,,,3004,5,24,1980,1,DS,,135
,,,,,,,,,1238,9,3,1978,22,DS,F,125,,,,,,,,,,,3005,5,24,1980,1,DS,M,142
,,,,,,,,,1239,9,3,1978,12,DS,F,100,,,,,,,,,,,3006,5,24,1980,1,DM,M,54
,,,,,,,,,1240,9,3,1978,19,PE,F,13,,,,,,,,,,,3007,5,24,1980,1,DO,M,54
,,,,,,,,,1241,9,3,1978,12,DM,M,37,,,,,,,,,,,3008,5,24,1980,2,DS,F,153
,,,,,,,,,1242,9,3,1978,8,DM,F,40,,,,,,,,,,,3009,5,24,1980,2,DS,F,105
,,,,,,,,,1243,9,3,1978,9,DS,F,114,,,,,,,,,,,3010,5,24,1980,2,DS,M,149
,,,,,,,,,1244,9,3,1978,11,DS,F,110,,,,,,,,,,,3011,5,25,1980,3,DS,F,115
,,,,,,,,,1245,9,3,1978,11,DM,M,41,,,,,,,,,,,3012,5,25,1980,3,DS,F,78
,,,,,,,,,1246,9,3,1978,8,PF,M,8,,,,,,,,,,,3013,5,25,1980,3,DM,F,43
,,,,,,,,,1247,9,3,1978,12,DM,M,47,,,,,,,,,,,3014,5,25,1980,3,DS,F,
,,,,,,,,,1248,9,3,1978,10,,,,,,,,,,,,,,3015,5,25,1980,3,DS,M,123
,,,,,,,,,1249,9,3,1978,23,,,,,,,,,,,,,,3016,5,25,1980,3,DS,F,125
,,,,,,,,,1250,9,4,1978,3,NA,F,141,,,,,,,,,,,3017,5,25,1980,3,DS,M,91
,,,,,,,,,1251,9,4,1978,6,DM,F,46,,,,,,,,,,,3018,5,25,1980,4,DS,M,95
,,,,,,,,,1252,9,4,1978,14,DM,F,40,,,,,,,,,,,3019,5,25,1980,4,DS,M,88
,,,,,,,,,1253,9,4,1978,13,OL,M,36,,,,,,,,,,,3020,5,25,1980,4,DS,M,53
,,,,,,,,,1254,9,4,1978,18,DS,M,107,,,,,,,,,,,3021,5,25,1980,4,DS,F,103
,,,,,,,,,1255,9,4,1978,4,DM,F,39,,,,,,,,,,,3022,5,25,1980,4,DS,F,54
,,,,,,,,,1256,9,4,1978,3,OT,M,27,,,,,,,,,,,3023,5,25,1980,4,DM,F,41
,,,,,,,,,1257,9,4,1978,3,PP,F,13,,,,,,,,,,,3024,5,25,1980,4,DM,M,49
,,,,,,,,,1258,9,4,1978,13,DM,,,,,,,,,,,,,3025,5,25,1980,5,DS,M,122
,,,,,,,,,1259,9,4,1978,14,DM,M,47,,,,,,,,,,,3026,5,25,1980,5,DM,F,43
,,,,,,,,,1260,9,4,1978,18,DS,F,134,,,,,,,,,,,3027,5,25,1980,5,DS,M,105
,,,,,,,,,1261,9,4,1978,2,NA,M,197,,,,,,,,,,,3028,5,25,1980,5,OT,F,33
,,,,,,,,,1262,9,4,1978,5,DM,F,39,,,,,,,,,,,3029,5,25,1980,5,DS,F,112
,,,,,,,,,1263,9,4,1978,13,DS,F,86,,,,,,,,,,,3030,5,25,1980,5,DS,F,130
,,,,,,,,,1264,9,4,1978,15,PP,F,15,,,,,,,,,,,3031,5,25,1980,5,DM,M,44
,,,,,,,,,1265,9,4,1978,15,PF,F,6,,,,,,,,,,,3032,5,25,1980,5,NA,F,135
,,,,,,,,,1266,9,4,1978,2,DS,M,158,,,,,,,,,,,3033,6,2,1980,2,DM,F,45
,,,,,,,,,1267,9,4,1978,4,DS,M,118,,,,,,,,,,,3034,6,2,1980,2,DS,M,102
,,,,,,,,,1268,9,4,1978,1,DS,F,123,,,,,,,,,,,3035,6,2,1980,2,DM,M,46
,,,,,,,,,1269,9,4,1978,2,DM,F,41,,,,,,,,,,,3036,6,2,1980,7,DM,M,46
,,,,,,,,,1270,9,4,1978,5,DM,F,49,,,,,,,,,,,3037,6,2,1980,7,DM,F,53
,,,,,,,,,1271,9,4,1978,1,DS,M,124,,,,,,,,,,,3038,6,2,1980,7,DS,,126
,,,,,,,,,1272,9,4,1978,2,DM,F,42,,,,,,,,,,,3039,6,2,1980,9,DS,M,122
